"student_id","site_id","year","frpm","snap","wic","tanf"
"ST03754","S038",2021,0,0,1,0
"ST03755","S038",2021,0,0,0,0
"ST03756","S038",2021,0,0,0,0
"ST03757","S038",2021,0,0,0,0
"ST03758","S038",2021,0,0,0,0
"ST03759","S038",2021,0,0,0,0
"ST03760","S038",2021,0,0,0,0
"ST03761","S038",2021,0,0,0,0
"ST03762","S038",2021,0,0,0,0
"ST03763","S038",2021,0,0,0,0
"ST03764","S038",2021,0,0,0,0
"ST03765","S038",2021,1,0,1,0
"ST03767","S038",2021,0,0,1,0
"ST03768","S038",2021,0,0,0,0
"ST03769","S038",2021,0,0,0,0
"ST03770","S038",2021,1,0,0,0
"ST03771","S038",2021,0,0,0,0
"ST03772","S038",2021,0,1,0,0
"ST03774","S038",2021,0,0,0,0
"ST03776","S038",2021,0,0,0,0
"ST03777","S038",2021,1,0,0,0
"ST03778","S038",2021,0,0,0,0
"ST03779","S038",2021,1,0,1,0
"ST03780","S038",2021,0,0,0,0
"ST03781","S038",2021,0,0,0,0
"ST03782","S038",2021,1,0,0,0
"ST03783","S038",2021,0,0,0,0
"ST03787","S038",2021,0,0,0,0
"ST03789","S038",2021,0,0,0,0
"ST03798","S038",2021,0,0,0,0
"ST03633","S038",2022,0,0,0,0
"ST03637","S038",2022,0,0,0,0
"ST03638","S038",2022,1,1,0,0
"ST03644","S038",2022,0,0,0,0
"ST03645","S038",2022,0,0,0,0
"ST03647","S038",2022,0,0,0,0
"ST03656","S038",2022,0,0,0,0
"ST03672","S038",2022,1,0,0,0
"ST03678","S038",2022,1,0,0,0
"ST03680","S038",2022,0,0,0,0
"ST03682","S038",2022,0,0,0,0
"ST03683","S038",2022,0,0,0,0
"ST03685","S038",2022,1,0,1,0
"ST03689","S038",2022,0,0,0,0
"ST03690","S038",2022,0,1,0,0
"ST03695","S038",2022,0,1,1,0
"ST03697","S038",2022,1,0,1,0
"ST03699","S038",2022,1,1,0,0
"ST03707","S038",2022,0,0,0,0
"ST03712","S038",2022,1,1,0,0
"ST03715","S038",2022,1,1,1,0
"ST03716","S038",2022,1,1,1,0
"ST03718","S038",2022,0,1,0,0
"ST03724","S038",2022,1,0,1,0
"ST03728","S038",2022,0,1,0,0
"ST03730","S038",2022,1,0,0,0
"ST03732","S038",2022,1,0,0,0
"ST03734","S038",2022,1,1,1,0
"ST03735","S038",2022,0,0,0,0
"ST03738","S038",2022,1,1,0,0
"ST03740","S038",2022,0,0,0,0
"ST03743","S038",2022,0,0,0,0
"ST03750","S038",2022,1,0,1,0
"ST03751","S038",2022,0,0,0,0
"ST03775","S038",2022,0,0,0,0
"ST03799","S038",2022,0,0,0,0
"ST03641","S038",2023,0,0,0,0
"ST03642","S038",2023,1,1,1,0
"ST03646","S038",2023,0,0,1,0
"ST03649","S038",2023,0,1,0,0
"ST03652","S038",2023,1,1,1,0
"ST03658","S038",2023,1,1,1,0
"ST03659","S038",2023,1,1,1,0
"ST03664","S038",2023,0,0,0,0
"ST03667","S038",2023,0,0,0,0
"ST03669","S038",2023,0,0,0,0
"ST03675","S038",2023,1,1,1,0
"ST03676","S038",2023,0,0,0,0
"ST03692","S038",2023,0,0,0,0
"ST03693","S038",2023,1,0,1,0
"ST03698","S038",2023,1,0,1,0
"ST03700","S038",2023,0,0,1,0
"ST03705","S038",2023,0,0,0,0
"ST03706","S038",2023,0,0,1,0
"ST03708","S038",2023,1,1,0,0
"ST03710","S038",2023,0,0,1,0
"ST03719","S038",2023,1,1,0,0
"ST03721","S038",2023,0,0,0,0
"ST03725","S038",2023,0,0,0,0
"ST03729","S038",2023,1,0,1,0
"ST03737","S038",2023,0,0,0,0
"ST03746","S038",2023,0,0,1,0
"ST03749","S038",2023,1,0,0,0
"ST03766","S038",2023,1,1,0,0
"ST03773","S038",2023,0,0,0,0
"ST03784","S038",2023,0,0,1,0
"ST03785","S038",2023,0,0,0,0
"ST03786","S038",2023,0,0,0,0
"ST03797","S038",2023,0,0,0,0
"ST03801","S038",2023,0,0,0,0
"ST03802","S038",2023,0,0,0,0
"ST03805","S038",2023,1,0,1,0
"ST03631","S038",2024,0,0,0,0
"ST03635","S038",2024,1,1,1,0
"ST03639","S038",2024,1,0,0,0
"ST03643","S038",2024,0,0,0,0
"ST03648","S038",2024,1,1,0,0
"ST03653","S038",2024,0,0,0,0
"ST03657","S038",2024,1,0,0,0
"ST03660","S038",2024,1,1,1,0
"ST03661","S038",2024,0,0,0,0
"ST03662","S038",2024,1,0,0,0
"ST03663","S038",2024,0,0,0,0
"ST03671","S038",2024,0,0,0,0
"ST03686","S038",2024,1,0,1,0
"ST03687","S038",2024,0,0,0,0
"ST03688","S038",2024,0,0,0,0
"ST03694","S038",2024,1,1,1,0
"ST03703","S038",2024,1,0,0,0
"ST03704","S038",2024,0,0,0,0
"ST03711","S038",2024,1,1,1,0
"ST03713","S038",2024,0,0,1,0
"ST03714","S038",2024,0,0,0,0
"ST03720","S038",2024,1,1,0,0
"ST03722","S038",2024,0,0,0,0
"ST03723","S038",2024,0,0,0,0
"ST03727","S038",2024,1,0,0,1
"ST03736","S038",2024,1,1,1,0
"ST03739","S038",2024,0,0,0,0
"ST03741","S038",2024,1,0,0,0
"ST03744","S038",2024,1,0,0,0
"ST03745","S038",2024,0,0,0,0
"ST03790","S038",2024,0,0,0,0
"ST03792","S038",2024,1,1,0,0
"ST03795","S038",2024,0,1,1,0
"ST03796","S038",2024,0,0,1,0
"ST03800","S038",2024,1,1,1,0
"ST03807","S038",2024,1,1,0,0
"ST03632","S038",2025,1,0,0,0
"ST03634","S038",2025,0,0,0,0
"ST03636","S038",2025,1,1,1,0
"ST03640","S038",2025,0,0,0,0
"ST03650","S038",2025,0,0,0,0
"ST03651","S038",2025,0,0,0,0
"ST03654","S038",2025,0,0,0,0
"ST03655","S038",2025,1,0,1,0
"ST03665","S038",2025,0,0,1,0
"ST03666","S038",2025,0,0,0,0
"ST03668","S038",2025,0,0,0,0
"ST03670","S038",2025,1,1,1,0
"ST03673","S038",2025,0,0,0,0
"ST03674","S038",2025,0,1,1,0
"ST03677","S038",2025,0,1,0,0
"ST03679","S038",2025,0,1,1,0
"ST03681","S038",2025,1,1,0,0
"ST03684","S038",2025,0,0,0,0
"ST03691","S038",2025,0,0,0,0
"ST03696","S038",2025,0,0,0,0
"ST03701","S038",2025,0,0,0,0
"ST03702","S038",2025,1,0,0,0
"ST03709","S038",2025,1,0,0,0
"ST03717","S038",2025,0,0,0,0
"ST03726","S038",2025,0,0,0,0
"ST03733","S038",2025,0,0,0,0
"ST03747","S038",2025,0,0,0,0
"ST03748","S038",2025,1,1,1,0
"ST03752","S038",2025,0,0,0,0
"ST03788","S038",2025,0,0,1,0
"ST03791","S038",2025,1,0,1,0
"ST03793","S038",2025,0,0,0,0
"ST03794","S038",2025,1,0,0,0
"ST03803","S038",2025,0,0,0,0
"ST03804","S038",2025,1,0,1,0
"ST03806","S038",2025,1,0,1,0
"ST03909","S039",2021,0,1,0,0
"ST03926","S039",2021,1,0,0,0
"ST03927","S039",2021,1,0,1,0
"ST03928","S039",2021,0,0,0,0
"ST03929","S039",2021,0,0,0,0
"ST03930","S039",2021,0,0,0,0
"ST03931","S039",2021,0,0,0,0
"ST03932","S039",2021,0,0,1,0
"ST03933","S039",2021,0,1,1,0
"ST03934","S039",2021,0,0,0,0
"ST03935","S039",2021,0,1,1,0
"ST03936","S039",2021,0,0,0,0
"ST03937","S039",2021,1,0,1,0
"ST03938","S039",2021,1,1,0,0
"ST03939","S039",2021,0,0,0,0
"ST03940","S039",2021,1,0,0,0
"ST03941","S039",2021,1,0,1,0
"ST03942","S039",2021,1,1,0,0
"ST03944","S039",2021,0,1,1,0
"ST03945","S039",2021,0,0,0,0
"ST03946","S039",2021,1,0,0,0
"ST03947","S039",2021,1,0,0,0
"ST03948","S039",2021,0,0,0,0
"ST03949","S039",2021,1,0,0,0
"ST03950","S039",2021,1,0,0,0
"ST03952","S039",2021,1,0,1,0
"ST03953","S039",2021,0,0,0,0
"ST03954","S039",2021,0,0,0,0
"ST03955","S039",2021,0,0,0,0
"ST03956","S039",2021,0,0,0,0
"ST03958","S039",2021,0,0,0,0
"ST03959","S039",2021,0,0,0,0
"ST03960","S039",2021,0,1,0,0
"ST03962","S039",2021,1,1,0,0
"ST03963","S039",2021,1,1,0,0
"ST03813","S039",2022,1,1,0,0
"ST03821","S039",2022,1,0,0,0
"ST03823","S039",2022,0,0,0,0
"ST03824","S039",2022,0,0,0,0
"ST03825","S039",2022,1,1,1,0
"ST03828","S039",2022,1,0,0,0
"ST03829","S039",2022,0,0,0,0
"ST03838","S039",2022,0,0,0,0
"ST03842","S039",2022,0,0,0,0
"ST03848","S039",2022,0,0,0,0
"ST03858","S039",2022,1,0,0,0
"ST03863","S039",2022,0,0,0,0
"ST03881","S039",2022,0,0,1,0
"ST03882","S039",2022,0,0,0,0
"ST03883","S039",2022,1,0,0,0
"ST03885","S039",2022,0,0,0,0
"ST03890","S039",2022,0,0,0,0
"ST03891","S039",2022,1,0,0,0
"ST03892","S039",2022,0,0,0,0
"ST03893","S039",2022,0,0,0,0
"ST03894","S039",2022,0,0,0,0
"ST03895","S039",2022,0,0,0,0
"ST03902","S039",2022,0,0,0,0
"ST03905","S039",2022,0,0,0,0
"ST03911","S039",2022,0,0,0,0
"ST03915","S039",2022,0,0,0,0
"ST03918","S039",2022,0,0,0,0
"ST03922","S039",2022,0,0,0,0
"ST03923","S039",2022,1,0,0,0
"ST03957","S039",2022,1,1,1,0
"ST03965","S039",2022,1,0,0,1
"ST03967","S039",2022,0,0,0,0
"ST03970","S039",2022,1,1,1,0
"ST03979","S039",2022,0,1,1,0
"ST03983","S039",2022,0,0,1,0
"ST03984","S039",2022,0,0,0,0
"ST03809","S039",2023,1,1,1,0
"ST03811","S039",2023,0,0,0,0
"ST03814","S039",2023,0,0,0,0
"ST03816","S039",2023,1,0,0,0
"ST03818","S039",2023,1,1,0,0
"ST03831","S039",2023,0,0,1,0
"ST03834","S039",2023,0,0,0,0
"ST03836","S039",2023,1,0,0,0
"ST03840","S039",2023,0,0,0,0
"ST03844","S039",2023,0,0,0,0
"ST03846","S039",2023,0,0,1,0
"ST03847","S039",2023,0,0,0,0
"ST03853","S039",2023,0,0,0,0
"ST03855","S039",2023,0,1,0,0
"ST03856","S039",2023,0,0,0,0
"ST03861","S039",2023,1,0,0,0
"ST03869","S039",2023,1,1,1,0
"ST03871","S039",2023,1,0,0,0
"ST03873","S039",2023,1,0,1,0
"ST03876","S039",2023,0,0,0,0
"ST03877","S039",2023,0,0,0,0
"ST03887","S039",2023,0,0,1,0
"ST03897","S039",2023,0,0,0,0
"ST03899","S039",2023,0,0,0,0
"ST03901","S039",2023,1,0,0,0
"ST03904","S039",2023,0,0,0,0
"ST03908","S039",2023,0,0,0,0
"ST03912","S039",2023,0,0,0,0
"ST03914","S039",2023,0,0,0,0
"ST03917","S039",2023,1,0,1,0
"ST03919","S039",2023,0,0,0,0
"ST03920","S039",2023,1,0,0,0
"ST03921","S039",2023,0,0,0,0
"ST03951","S039",2023,0,1,0,0
"ST03964","S039",2023,0,0,0,0
"ST03976","S039",2023,1,0,0,0
"ST03810","S039",2024,0,0,0,0
"ST03815","S039",2024,0,1,1,0
"ST03822","S039",2024,0,1,0,0
"ST03833","S039",2024,1,0,0,0
"ST03839","S039",2024,0,0,1,0
"ST03841","S039",2024,0,0,0,0
"ST03845","S039",2024,0,0,0,0
"ST03851","S039",2024,0,0,0,0
"ST03854","S039",2024,1,1,0,0
"ST03862","S039",2024,0,0,0,0
"ST03864","S039",2024,0,1,0,0
"ST03865","S039",2024,0,0,0,0
"ST03866","S039",2024,1,1,1,0
"ST03870","S039",2024,0,0,0,0
"ST03872","S039",2024,0,0,1,0
"ST03875","S039",2024,0,0,0,0
"ST03878","S039",2024,1,0,1,0
"ST03879","S039",2024,0,0,0,0
"ST03884","S039",2024,1,0,1,0
"ST03888","S039",2024,0,0,0,0
"ST03889","S039",2024,1,1,0,0
"ST03896","S039",2024,0,0,0,0
"ST03900","S039",2024,1,1,1,0
"ST03907","S039",2024,1,0,1,0
"ST03916","S039",2024,0,0,0,0
"ST03924","S039",2024,1,0,0,0
"ST03961","S039",2024,1,0,1,0
"ST03968","S039",2024,0,0,0,0
"ST03969","S039",2024,0,0,0,0
"ST03971","S039",2024,0,0,0,0
"ST03972","S039",2024,0,0,0,0
"ST03974","S039",2024,0,0,0,0
"ST03975","S039",2024,0,1,0,0
"ST03977","S039",2024,0,0,0,0
"ST03978","S039",2024,0,0,0,0
"ST03980","S039",2024,0,0,0,0
"ST03808","S039",2025,0,0,0,0
"ST03812","S039",2025,0,0,0,0
"ST03817","S039",2025,0,0,0,0
"ST03819","S039",2025,0,0,0,0
"ST03820","S039",2025,0,0,0,0
"ST03826","S039",2025,0,0,0,0
"ST03827","S039",2025,0,0,0,0
"ST03830","S039",2025,0,0,0,0
"ST03832","S039",2025,0,1,0,1
"ST03835","S039",2025,1,1,0,0
"ST03837","S039",2025,0,0,0,0
"ST03843","S039",2025,0,0,0,0
"ST03849","S039",2025,1,0,0,0
"ST03850","S039",2025,0,0,0,0
"ST03852","S039",2025,0,0,0,0
"ST03857","S039",2025,0,0,1,0
"ST03859","S039",2025,1,1,1,0
"ST03860","S039",2025,0,1,1,0
"ST03867","S039",2025,1,1,0,0
"ST03868","S039",2025,0,0,0,0
"ST03874","S039",2025,0,1,1,0
"ST03880","S039",2025,0,0,1,0
"ST03886","S039",2025,1,0,0,0
"ST03898","S039",2025,1,0,1,0
"ST03903","S039",2025,0,0,0,0
"ST03906","S039",2025,0,0,0,0
"ST03910","S039",2025,0,0,0,0
"ST03913","S039",2025,1,0,0,0
"ST03925","S039",2025,0,0,0,0
"ST03943","S039",2025,0,0,0,0
"ST03966","S039",2025,0,0,0,0
"ST03973","S039",2025,1,1,1,0
"ST03981","S039",2025,1,1,0,0
"ST03982","S039",2025,0,0,0,0
"ST03985","S039",2025,0,0,0,0
"ST03986","S039",2025,0,0,0,0
"ST04068","S040",2021,0,1,1,0
"ST04104","S040",2021,1,1,0,0
"ST04107","S040",2021,0,1,1,0
"ST04124","S040",2021,0,1,1,0
"ST04125","S040",2021,0,0,1,0
"ST04126","S040",2021,0,0,1,0
"ST04127","S040",2021,1,1,0,0
"ST04129","S040",2021,0,0,0,0
"ST04130","S040",2021,1,0,0,0
"ST04131","S040",2021,0,1,1,0
"ST04132","S040",2021,1,0,1,0
"ST04133","S040",2021,1,0,0,0
"ST04136","S040",2021,0,0,0,0
"ST04137","S040",2021,0,0,0,0
"ST04140","S040",2021,0,0,1,0
"ST04141","S040",2021,0,1,1,0
"ST04142","S040",2021,1,1,0,0
"ST04143","S040",2021,0,0,0,0
"ST04144","S040",2021,1,1,0,0
"ST04148","S040",2021,0,1,0,0
"ST04149","S040",2021,1,1,0,0
"ST04151","S040",2021,1,1,0,0
"ST04152","S040",2021,0,1,1,0
"ST04153","S040",2021,0,0,1,0
"ST04154","S040",2021,0,1,1,0
"ST04157","S040",2021,0,1,1,0
"ST04158","S040",2021,0,0,1,0
"ST04159","S040",2021,0,0,0,0
"ST04160","S040",2021,1,1,0,0
"ST04004","S040",2022,0,0,1,0
"ST04005","S040",2022,0,1,0,0
"ST04008","S040",2022,0,0,0,0
"ST04015","S040",2022,1,0,1,0
"ST04021","S040",2022,0,0,0,0
"ST04022","S040",2022,0,0,1,0
"ST04023","S040",2022,1,0,1,0
"ST04028","S040",2022,1,1,0,0
"ST04030","S040",2022,0,1,1,0
"ST04033","S040",2022,0,1,1,1
"ST04038","S040",2022,1,0,0,0
"ST04043","S040",2022,1,0,1,0
"ST04044","S040",2022,1,1,1,0
"ST04052","S040",2022,0,0,0,0
"ST04054","S040",2022,1,1,0,0
"ST04057","S040",2022,1,0,1,0
"ST04058","S040",2022,1,0,0,0
"ST04062","S040",2022,1,1,0,0
"ST04064","S040",2022,1,0,0,0
"ST04065","S040",2022,0,0,1,0
"ST04072","S040",2022,0,1,1,0
"ST04080","S040",2022,1,1,0,0
"ST04081","S040",2022,0,0,0,0
"ST04094","S040",2022,0,0,0,0
"ST04101","S040",2022,1,0,0,1
"ST04102","S040",2022,1,1,0,0
"ST04109","S040",2022,0,0,0,0
"ST04111","S040",2022,0,1,1,0
"ST04121","S040",2022,1,1,0,0
"ST04128","S040",2022,0,0,0,0
"ST04134","S040",2022,1,1,1,0
"ST04138","S040",2022,0,0,0,0
"ST04165","S040",2022,0,0,1,0
"ST04170","S040",2022,0,0,1,0
"ST03987","S040",2023,1,1,0,0
"ST03988","S040",2023,1,1,0,0
"ST03990","S040",2023,1,0,1,0
"ST03991","S040",2023,0,1,1,0
"ST03992","S040",2023,0,1,1,0
"ST03993","S040",2023,0,0,0,0
"ST03995","S040",2023,0,0,0,0
"ST04001","S040",2023,1,1,1,0
"ST04002","S040",2023,0,1,1,0
"ST04009","S040",2023,0,0,0,0
"ST04012","S040",2023,1,1,0,0
"ST04013","S040",2023,0,1,1,0
"ST04014","S040",2023,1,1,0,0
"ST04026","S040",2023,0,0,0,0
"ST04029","S040",2023,0,1,0,0
"ST04035","S040",2023,1,1,1,0
"ST04045","S040",2023,0,1,1,0
"ST04046","S040",2023,1,1,1,0
"ST04048","S040",2023,0,1,1,0
"ST04050","S040",2023,1,0,0,0
"ST04053","S040",2023,0,0,0,0
"ST04056","S040",2023,0,1,0,0
"ST04069","S040",2023,0,1,1,0
"ST04070","S040",2023,1,1,1,0
"ST04079","S040",2023,0,0,1,0
"ST04083","S040",2023,0,0,0,0
"ST04087","S040",2023,1,0,0,0
"ST04089","S040",2023,0,1,1,0
"ST04090","S040",2023,0,1,1,0
"ST04091","S040",2023,0,0,0,0
"ST04093","S040",2023,0,0,0,0
"ST04095","S040",2023,1,0,1,0
"ST04096","S040",2023,1,1,0,0
"ST04097","S040",2023,0,1,1,0
"ST04099","S040",2023,1,1,0,0
"ST04103","S040",2023,1,1,1,0
"ST04105","S040",2023,1,1,0,0
"ST04110","S040",2023,0,0,0,0
"ST04114","S040",2023,0,0,1,0
"ST04117","S040",2023,0,1,1,0
"ST04118","S040",2023,0,0,0,0
"ST04139","S040",2023,0,0,1,0
"ST04145","S040",2023,0,1,0,0
"ST04150","S040",2023,0,1,1,0
"ST04164","S040",2023,1,1,1,0
"ST04166","S040",2023,1,0,0,0
"ST04167","S040",2023,0,1,1,0
"ST03996","S040",2024,1,1,0,0
"ST03997","S040",2024,0,1,1,0
"ST04000","S040",2024,0,0,0,0
"ST04007","S040",2024,1,0,0,0
"ST04016","S040",2024,1,1,0,0
"ST04020","S040",2024,0,0,0,0
"ST04024","S040",2024,0,1,1,0
"ST04034","S040",2024,0,0,0,0
"ST04036","S040",2024,0,1,0,0
"ST04039","S040",2024,0,1,1,0
"ST04041","S040",2024,1,1,0,0
"ST04047","S040",2024,0,0,0,0
"ST04049","S040",2024,1,0,1,0
"ST04059","S040",2024,0,0,0,0
"ST04060","S040",2024,0,0,1,0
"ST04061","S040",2024,0,1,0,0
"ST04063","S040",2024,1,1,1,0
"ST04066","S040",2024,1,0,0,0
"ST04071","S040",2024,0,1,0,0
"ST04074","S040",2024,0,0,0,0
"ST04075","S040",2024,0,1,1,0
"ST04077","S040",2024,0,0,0,0
"ST04082","S040",2024,1,0,0,0
"ST04085","S040",2024,1,1,0,0
"ST04088","S040",2024,1,1,1,0
"ST04098","S040",2024,1,1,1,0
"ST04100","S040",2024,0,0,1,0
"ST04112","S040",2024,1,1,0,0
"ST04115","S040",2024,0,0,0,0
"ST04116","S040",2024,0,1,1,0
"ST04120","S040",2024,0,1,0,0
"ST04122","S040",2024,0,1,1,0
"ST04123","S040",2024,0,0,0,0
"ST04146","S040",2024,0,0,1,0
"ST04162","S040",2024,1,0,1,0
"ST04163","S040",2024,0,0,0,0
"ST03989","S040",2025,1,1,0,0
"ST03994","S040",2025,1,0,0,0
"ST03998","S040",2025,0,1,0,0
"ST03999","S040",2025,1,1,1,0
"ST04003","S040",2025,1,1,0,0
"ST04006","S040",2025,1,0,0,0
"ST04010","S040",2025,1,1,1,0
"ST04011","S040",2025,0,0,1,0
"ST04017","S040",2025,0,1,0,0
"ST04018","S040",2025,0,0,1,0
"ST04019","S040",2025,1,0,1,0
"ST04025","S040",2025,0,1,0,0
"ST04027","S040",2025,0,0,0,0
"ST04031","S040",2025,0,1,1,0
"ST04032","S040",2025,0,1,0,0
"ST04037","S040",2025,0,1,1,0
"ST04040","S040",2025,1,1,0,0
"ST04042","S040",2025,0,0,0,0
"ST04051","S040",2025,0,0,0,0
"ST04055","S040",2025,1,0,0,0
"ST04067","S040",2025,1,1,0,0
"ST04073","S040",2025,0,1,0,0
"ST04076","S040",2025,1,1,0,0
"ST04078","S040",2025,0,0,1,0
"ST04084","S040",2025,1,1,0,0
"ST04086","S040",2025,1,0,0,0
"ST04092","S040",2025,0,0,0,0
"ST04106","S040",2025,1,1,0,0
"ST04108","S040",2025,1,1,1,0
"ST04113","S040",2025,1,1,0,0
"ST04119","S040",2025,1,0,1,0
"ST04135","S040",2025,0,0,0,0
"ST04147","S040",2025,0,1,1,0
"ST04155","S040",2025,1,0,1,0
"ST04156","S040",2025,0,0,0,0
"ST04161","S040",2025,0,1,1,0
"ST04168","S040",2025,0,0,1,0
"ST04169","S040",2025,0,0,1,0
"ST04289","S041",2021,0,0,0,0
"ST04327","S041",2021,0,1,1,0
"ST04332","S041",2021,1,0,0,0
"ST04333","S041",2021,0,0,1,0
"ST04334","S041",2021,0,0,0,0
"ST04335","S041",2021,0,0,0,0
"ST04336","S041",2021,1,1,1,0
"ST04337","S041",2021,0,0,1,0
"ST04338","S041",2021,1,0,1,0
"ST04339","S041",2021,0,0,0,0
"ST04340","S041",2021,0,0,0,0
"ST04341","S041",2021,0,0,0,0
"ST04342","S041",2021,0,0,0,0
"ST04343","S041",2021,0,0,0,0
"ST04344","S041",2021,0,0,0,0
"ST04345","S041",2021,0,0,1,0
"ST04346","S041",2021,0,0,0,0
"ST04347","S041",2021,0,0,0,0
"ST04348","S041",2021,0,0,0,0
"ST04349","S041",2021,0,0,0,0
"ST04350","S041",2021,0,0,1,0
"ST04351","S041",2021,0,1,1,0
"ST04352","S041",2021,0,0,0,0
"ST04353","S041",2021,0,0,0,0
"ST04354","S041",2021,0,1,0,0
"ST04355","S041",2021,0,0,0,0
"ST04357","S041",2021,0,1,0,0
"ST04358","S041",2021,0,0,0,0
"ST04360","S041",2021,0,0,0,0
"ST04361","S041",2021,1,1,1,0
"ST04363","S041",2021,0,0,0,0
"ST04367","S041",2021,0,1,1,0
"ST04368","S041",2021,0,0,0,0
"ST04369","S041",2021,0,1,0,0
"ST04377","S041",2021,0,0,0,0
"ST04380","S041",2021,0,1,0,0
"ST04172","S041",2022,1,1,0,0
"ST04174","S041",2022,0,0,0,0
"ST04176","S041",2022,1,0,1,0
"ST04181","S041",2022,1,0,0,0
"ST04187","S041",2022,1,1,1,0
"ST04197","S041",2022,0,0,0,0
"ST04200","S041",2022,0,1,1,0
"ST04202","S041",2022,1,0,0,0
"ST04209","S041",2022,1,0,0,0
"ST04212","S041",2022,0,0,0,0
"ST04227","S041",2022,0,1,0,0
"ST04228","S041",2022,0,0,0,0
"ST04233","S041",2022,1,1,1,0
"ST04239","S041",2022,0,1,1,0
"ST04253","S041",2022,0,0,0,0
"ST04255","S041",2022,1,1,0,0
"ST04259","S041",2022,0,0,1,0
"ST04268","S041",2022,0,0,0,0
"ST04270","S041",2022,1,1,1,0
"ST04273","S041",2022,0,0,0,0
"ST04277","S041",2022,0,0,0,0
"ST04278","S041",2022,1,0,0,0
"ST04282","S041",2022,1,1,1,0
"ST04284","S041",2022,0,0,0,0
"ST04293","S041",2022,0,1,0,0
"ST04303","S041",2022,1,1,1,0
"ST04314","S041",2022,1,0,1,0
"ST04315","S041",2022,0,0,0,0
"ST04316","S041",2022,0,0,0,0
"ST04323","S041",2022,1,1,1,0
"ST04324","S041",2022,1,1,1,0
"ST04331","S041",2022,1,0,1,0
"ST04371","S041",2022,0,0,1,0
"ST04376","S041",2022,0,0,0,0
"ST04386","S041",2022,0,1,1,0
"ST04173","S041",2023,0,0,0,0
"ST04177","S041",2023,1,0,0,0
"ST04179","S041",2023,0,0,0,0
"ST04180","S041",2023,0,1,0,0
"ST04185","S041",2023,0,1,0,0
"ST04201","S041",2023,0,1,0,0
"ST04203","S041",2023,0,0,0,0
"ST04205","S041",2023,1,1,0,0
"ST04214","S041",2023,1,1,1,0
"ST04216","S041",2023,0,1,1,0
"ST04219","S041",2023,0,0,0,0
"ST04220","S041",2023,0,0,0,0
"ST04222","S041",2023,1,1,0,0
"ST04229","S041",2023,0,0,0,0
"ST04232","S041",2023,1,0,1,0
"ST04234","S041",2023,1,1,1,0
"ST04240","S041",2023,0,0,0,0
"ST04241","S041",2023,0,0,0,0
"ST04243","S041",2023,1,0,0,0
"ST04245","S041",2023,0,1,1,0
"ST04246","S041",2023,0,0,0,0
"ST04251","S041",2023,1,0,0,0
"ST04258","S041",2023,0,0,1,0
"ST04262","S041",2023,0,0,0,0
"ST04263","S041",2023,1,0,0,0
"ST04271","S041",2023,0,0,0,0
"ST04280","S041",2023,1,0,0,0
"ST04281","S041",2023,1,0,0,0
"ST04283","S041",2023,0,0,0,0
"ST04291","S041",2023,1,0,1,0
"ST04296","S041",2023,1,0,0,0
"ST04298","S041",2023,1,1,0,0
"ST04299","S041",2023,1,0,1,0
"ST04302","S041",2023,1,0,0,0
"ST04308","S041",2023,0,0,1,0
"ST04310","S041",2023,0,0,0,0
"ST04312","S041",2023,0,0,0,0
"ST04313","S041",2023,0,0,0,0
"ST04317","S041",2023,0,0,0,0
"ST04326","S041",2023,1,1,1,0
"ST04328","S041",2023,0,0,0,0
"ST04330","S041",2023,1,0,1,0
"ST04365","S041",2023,1,0,1,0
"ST04374","S041",2023,1,0,0,0
"ST04378","S041",2023,0,0,1,0
"ST04382","S041",2023,1,0,1,0
"ST04383","S041",2023,1,1,0,0
"ST04384","S041",2023,1,0,0,0
"ST04385","S041",2023,0,0,0,0
"ST04389","S041",2023,0,0,1,0
"ST04390","S041",2023,1,0,1,0
"ST04172","S041",2024,1,1,0,0
"ST04175","S041",2024,1,1,0,0
"ST04182","S041",2024,0,0,0,0
"ST04183","S041",2024,1,1,1,0
"ST04188","S041",2024,0,0,0,0
"ST04189","S041",2024,0,0,0,0
"ST04190","S041",2024,0,0,0,0
"ST04191","S041",2024,0,0,0,0
"ST04195","S041",2024,0,0,0,0
"ST04196","S041",2024,0,0,0,0
"ST04198","S041",2024,0,0,0,0
"ST04199","S041",2024,0,0,0,0
"ST04204","S041",2024,1,1,1,0
"ST04207","S041",2024,0,0,0,0
"ST04208","S041",2024,1,1,0,0
"ST04211","S041",2024,1,1,0,0
"ST04213","S041",2024,0,1,1,0
"ST04217","S041",2024,0,0,0,0
"ST04221","S041",2024,0,0,0,0
"ST04223","S041",2024,0,0,0,0
"ST04224","S041",2024,0,0,0,0
"ST04226","S041",2024,0,0,0,0
"ST04230","S041",2024,0,1,0,0
"ST04231","S041",2024,1,1,0,0
"ST04235","S041",2024,0,0,0,0
"ST04236","S041",2024,0,0,0,0
"ST04238","S041",2024,0,0,0,0
"ST04250","S041",2024,0,0,0,0
"ST04254","S041",2024,0,0,0,0
"ST04266","S041",2024,0,1,0,0
"ST04272","S041",2024,0,0,1,0
"ST04274","S041",2024,0,0,0,0
"ST04275","S041",2024,0,0,0,0
"ST04276","S041",2024,0,1,0,0
"ST04279","S041",2024,0,0,0,0
"ST04285","S041",2024,0,0,0,0
"ST04288","S041",2024,0,0,0,0
"ST04292","S041",2024,0,0,1,0
"ST04294","S041",2024,1,0,0,0
